Drop DX,143.594,298.868,2105.95,155.626,177.585,2079.02,148,-187.081,2085.84,140.628,-378.797,2057.11,153.796,90.0683,2080.66,325.293,77.0646,2047.69,377.122,-208.884,2043.39,385.22,-465.796,1914.57,386.84,-517.178,1888.81,153.796,90.0683,2080.66,-12.0411,93.6656,2147.71,-258.754,21.9704,2283.59,-351.991,100.963,2023.34,-370.639,116.762,1971.29,252.796,-446.185,2060.33,206.621,-850.161,1907.51,206.621,-1258.73,1907.51,26.2003,-442.217,2067.37,14.3475,-863.15,1960.8,14.3475,-1271.72,1960.8
Drop DX,142.731,298.84,2106.28,154.899,177.585,2079.13,147.977,-187.052,2085.85,140.028,-378.761,2057.11,153.237,90.0651,2080.74,324.775,77.2189,2048.48,375.646,-208.911,2044.68,385.172,-466.005,1915.39,387.078,-517.424,1889.53,153.237,90.0651,2080.74,-13.2885,93.1196,2145.83,-259.639,21.5994,2282.47,-351.197,101.248,2021.36,-369.509,117.178,1969.14,252.409,-446.377,2060.36,206.361,-850.029,1906.68,206.361,-1258.59,1906.68,25.6011,-443.034,2067.46,13.3563,-865.573,1967.53,13.3563,-1274.14,1967.53
Drop DX,141.796,298.863,2106.7,154.175,177.585,2079.62,147.954,-187.038,2085.88,139.886,-378.751,2057.11,152.682,90.0609,2081.13,324.298,77.3493,2050.36,375.673,-208.71,2048.42,385.061,-464.964,1916.23,386.939,-516.215,1889.8,152.682,90.0609,2081.13,-13.9343,92.8832,2146.03,-260.697,21.2344,2281.86,-352.806,103.901,2021.26,-371.227,120.434,1969.14,252.543,-446.42,2060.42,205.782,-849.108,1904.46,205.782,-1257.67,1904.46,25.1353,-443.01,2067.45,14.2108,-863.454,1958.94,14.2108,-1272.01,1958.94
Drop DX,141.355,298.697,2108.56,153.518,177.585,2080.2,147.23,-186.912,2087.13,139.714,-378.674,2057.7,152.008,90.065,2081.86,324.562,78.0986,2053.68,375.573,-208.032,2054.44,384.7,-458.26,1920.72,386.525,-508.306,1893.98,152.008,90.065,2081.86,-14.7479,92.6702,2146.02,-262.146,20.7443,2280.54,-353.767,107.001,2026.09,-372.091,124.252,1975.2,252.542,-446.642,2060.52,206.252,-849.657,1905.29,206.252,-1258.21,1905.29,24.6769,-442.934,2067.44,13.8128,-861.224,1950.93,13.8128,-1269.78,1950.93
Drop DX,141.175,298.289,2111.8,153.235,177.585,2080.82,146.509,-186.79,2088.66,139.572,-378.612,2058.38,151.62,90.0723,2082.7,325.493,78.5699,2059.97,375.564,-207.725,2061.08,384.397,-452.606,1925.28,386.163,-501.583,1898.12,151.62,90.0723,2082.7,-15.5047,92.5526,2145.69,-263.389,19.9786,2278.95,-355.424,108.835,2029.71,-373.831,126.606,1979.86,252.536,-446.855,2060.64,206.924,-850.547,1907,206.924,-1259.1,1907,24.4007,-443.11,2067.42,13.1731,-857.693,1938.39,13.1731,-1266.24,1938.39
Drop DX,141.102,297.939,2117.33,153.127,177.585,2083.82,146.056,-186.738,2090.12,139.65,-378.641,2058.98,151.429,90.0679,2085.33,325.579,78.3661,2064,375.701,-207.896,2060.31,384.374,-451.424,1928.2,386.108,-500.13,1901.78,151.429,90.0679,2085.33,-16.6927,92.0803,2145.68,-263.943,19.4999,2280.11,-352.418,106.214,2032.14,-370.113,123.557,1982.55,252.676,-447.044,2060.81,206.893,-851.225,1908.54,206.893,-1259.77,1908.54,24.1299,-442.668,2067.13,12.5991,-855.318,1932.1,12.5991,-1263.86,1932.1
Drop DX,141.057,297.862,2123.07,153.032,177.585,2088.03,145.232,-186.691,2091.91,139.616,-378.673,2059.74,151.158,90.0647,2088.96,325.277,78.588,2063.96,375.655,-207.632,2060.81,384.295,-450.077,1931.7,386.023,-498.566,1905.88,151.158,90.0647,2088.96,-18.2107,91.5831,2145.71,-265.304,19.1475,2280.5,-349.407,103.643,2032.89,-366.228,120.542,1983.37,252.686,-447.192,2060.82,206.753,-851.706,1909.5,206.753,-1260.25,1909.5,23.8545,-442.284,2066.93,12.1946,-852.966,1926.07,12.1946,-1261.51,1926.07
Drop DX,140.985,298.127,2125.94,152.916,177.585,2090.81,144.448,-186.544,2093.97,139.577,-378.641,2060.63,150.881,90.0682,2091.57,325.09,78.7697,2063.64,375.586,-207.433,2061.23,384.393,-454.252,1933.17,386.155,-503.615,1907.56,150.881,90.0682,2091.57,-19.4785,91.4182,2145.6,-266.486,18.5494,2280.31,-348.165,102.848,2028.08,-364.501,119.708,1977.64,252.602,-447.391,2060.91,206.709,-852.62,1911.53,206.709,-1261.15,1911.53,23.6289,-441.868,2067.01,11.8984,-851.815,1924.06,11.8984,-1260.35,1924.06
Drop DX,140.962,298.541,2127.4,152.816,177.585,2093.09,143.685,-186.341,2097.09,139.537,-378.427,2061.64,150.62,90.076,2094.05,324.837,78.9713,2063.37,375.522,-207.199,2061.93,384.521,-457.635,1935.84,386.321,-507.722,1910.62,150.62,90.076,2094.05,-20.107,91.0047,2146.01,-267.974,18.718,2279.43,-349.022,103.987,2024.75,-365.231,121.04,1973.82,252.478,-447.559,2061.04,206.728,-853.621,1913.93,206.728,-1262.15,1913.93,23.5504,-441.685,2067.15,11.3428,-849.308,1917.76,11.3428,-1257.83,1917.76
Drop DX,140.936,298.99,2128.22,152.66,177.585,2095.27,142.978,-186.146,2098.68,139.495,-378.433,2062.45,150.33,90.0802,2096.09,324.473,79.2478,2063.15,375.433,-206.87,2062.74,384.573,-459.649,1937.65,386.401,-510.205,1912.64,150.33,90.0802,2096.09,-20.7549,90.7116,2146.28,-269.152,19.1555,2279.09,-349.122,104.314,2022.23,-365.117,121.346,1970.85,252.464,-447.517,2061.19,206.829,-853.814,1914.73,206.829,-1262.33,1914.73,23.5517,-441.682,2067.29,10.6967,-851.206,1923.29,10.6967,-1259.72,1923.29
Drop DX,140.907,299.523,2129.03,152.509,177.585,2098.4,142.67,-186.1,2099.55,139.477,-378.541,2063.21,150.141,90.0805,2098.67,323.968,79.5144,2063.85,375.291,-206.53,2064.09,384.561,-460.589,1938.69,386.415,-511.401,1913.61,150.141,90.0805,2098.67,-21.4975,90.3606,2146.6,-270.462,19.6282,2278.77,-349.486,104.922,2020.24,-365.291,121.981,1968.54,252.417,-447.574,2061.43,206.687,-854.88,1917.87,206.687,-1263.38,1917.87,23.676,-441.976,2067.56,11.0872,-857.107,1940.66,11.0872,-1265.61,1940.66
Drop DX,140.899,299.836,2128.8,152.35,177.585,2100.08,142.547,-186.168,2100.52,139.47,-378.611,2064.11,149.992,90.0831,2100.19,323.7,79.6494,2065,375.242,-206.342,2066.39,384.551,-460.622,1938.7,386.413,-511.478,1913.17,149.992,90.0831,2100.19,-21.8851,90.1787,2146.82,-270.791,19.4224,2279.07,-349.691,105.282,2019.35,-365.471,122.454,1967.41,252.365,-447.672,2062.01,207.76,-855.642,1920.05,207.76,-1264.13,1920.05,23.9008,-442.465,2068.47,9.08117,-858.434,1944.64,9.08117,-1266.92,1944.64
Drop DX,140.912,299.978,2128.53,152.277,177.585,2101.27,142.497,-186.322,2101.46,139.467,-378.654,2064.95,149.926,90.0865,2101.32,323.591,79.6923,2065.95,375.187,-206.215,2072.11,384.504,-459.635,1939.68,386.368,-510.319,1913.19,149.926,90.0865,2101.32,-21.4188,90.3878,2150.31,-271.966,18.9654,2279.03,-349.835,105.89,2017.83,-365.408,123.275,1965.59,252.302,-447.793,2062.63,207.532,-856.484,1922.87,207.532,-1264.95,1922.87,23.8999,-442.56,2068.44,8.14456,-856.749,1938.96,8.14456,-1265.22,1938.96
Drop DX,140.94,299.954,2128.19,152.21,177.585,2101.65,142.471,-186.491,2101.84,139.464,-378.755,2065.73,149.87,90.0905,2101.7,323.572,79.6845,2066.71,375.118,-205.964,2080.24,384.247,-452.536,1943.88,386.072,-501.851,1916.61,149.87,90.0905,2101.7,-21.527,90.3132,2150.33,-271.95,18.882,2279.25,-348.213,104.098,2021.57,-363.466,121.142,1970.03,252.311,-447.769,2063.37,207.64,-855.568,1921.06,207.64,-1264.02,1921.06,24.0177,-442.892,2068.48,7.91272,-856.12,1936.08,7.91272,-1264.57,1936.08
Drop DX,140.979,299.897,2127.83,152.198,177.585,2101.83,142.46,-186.676,2102.03,139.462,-378.85,2066.46,149.859,90.0954,2101.88,324.476,79.179,2073.56,375.198,-206.606,2086.97,384.061,-447.429,1947.23,385.834,-495.594,1919.28,149.859,90.0954,2101.88,-21.5209,90.2838,2150.44,-272.143,18.9526,2278.99,-346.009,101.665,2023.44,-360.783,118.208,1972.33,252.3,-447.786,2064.36,207.864,-854.602,1919.27,207.864,-1263.03,1919.27,24.3471,-443.672,2068.52,8.20096,-858.13,1940.11,8.20096,-1266.56,1940.11
Drop DX,141.004,299.801,2127.68,152.172,177.585,2101.91,142.448,-186.871,2102.1,139.462,-378.866,2066.68,149.838,90.101,2101.96,325.099,78.8083,2079.65,375.02,-207.375,2084.28,384.003,-447.151,1948.11,385.8,-495.106,1920.87,149.838,90.101,2101.96,-21.5132,90.2585,2150.53,-272.965,18.9127,2277.4,-343.465,98.9622,2022.96,-357.565,114.972,1972.07,252.266,-447.84,2065.22,208.103,-854.097,1918.57,208.103,-1262.5,1918.57,24.6362,-444.301,2068.54,3.17616,-845.522,1904.03,3.17616,-1253.92,1904.03
Drop DX,141.026,299.708,2127.61,152.146,177.585,2101.98,142.434,-187.05,2102.16,139.461,-378.882,2066.93,149.816,90.1073,2102.03,324.945,78.8847,2078.55,374.752,-207.318,2081.65,383.853,-446.53,1948.87,385.673,-494.372,1922.32,149.816,90.1073,2102.03,-21.5078,90.2362,2150.61,-274.336,18.8722,2274.66,-345.15,101.213,2023.38,-359.313,117.682,1973.13,252.222,-447.884,2066.73,209.457,-853.073,1916.84,209.457,-1261.44,1916.84,24.3299,-443.638,2068.65,3.35411,-845.846,1906.59,3.35411,-1254.21,1906.59
Drop DX,141.046,299.637,2127.58,152.121,177.585,2102.1,142.425,-187.201,2102.22,139.46,-378.888,2067.17,149.796,90.1145,2102.13,324.989,78.8484,2079.43,374.706,-207.335,2083.34,383.672,-444.759,1950.9,385.465,-492.244,1924.41,149.796,90.1145,2102.13,-21.492,90.22,2150.81,-278.696,18.1177,2264.98,-345.594,102.995,2015.36,-358.974,119.971,1965.43,252.183,-447.875,2068.26,210.343,-852.408,1916.46,210.343,-1260.74,1916.46,24.0546,-443.018,2068.76,-1.19615,-841.977,1899.54,-1.19615,-1250.31,1899.54
Drop DX,141.089,299.569,2127.56,152.099,177.585,2102.15,142.416,-187.325,2102.28,139.459,-378.896,2067.46,149.778,90.1227,2102.18,324.951,78.8597,2079.39,374.688,-207.268,2084.77,383.52,-443.286,1952.65,385.286,-490.49,1926.22,149.778,90.1227,2102.18,-21.5036,90.1874,2150.8,-281.039,18.2735,2259.62,-346.07,104.351,2011.43,-359.077,121.567,1961.79,252.1,-447.891,2070.04,212.144,-852.33,1917.6,212.144,-1260.63,1917.6,23.9931,-442.846,2068.9,-8.80154,-845.702,1910.66,-8.80154,-1254,1910.66
Drop DX,141.137,299.513,2127.54,152.093,177.585,2102.2,142.409,-187.426,2102.34,139.459,-378.897,2067.75,149.773,90.1321,2102.23,325.115,78.766,2081.27,374.658,-207.278,2090.1,383.333,-440.555,1955.42,385.068,-487.21,1928.48,149.773,90.1321,2102.23,-21.4988,90.1588,2150.81,-282.752,18.6334,2255.62,-346.296,105.239,2008.44,-359.005,122.56,1959.01,251.973,-447.986,2071.56,214.957,-852.38,1918.4,214.957,-1260.63,1918.4,24.2509,-443.377,2069.05,-36.1285,-833.654,1889.04,-36.1285,-1241.91,1889.04
Drop DX,141.217,299.074,2129.97,152.088,177.585,2102.38,142.402,-187.518,2102.4,139.458,-378.905,2068.03,149.768,90.1425,2102.39,325.642,78.4643,2087.3,374.666,-207.539,2098.81,383.257,-436.853,1959.21,384.975,-482.715,1931.29,149.768,90.1425,2102.39,-20.8095,90.4782,2154.27,-286.894,18.2674,2245.48,-348.104,110.645,2000.8,-360.346,129.121,1951.86,251.797,-448.086,2073.66,215.427,-852.183,1919.71,215.427,-1260.39,1919.71,24.5099,-443.912,2069.23,-56.1456,-815.951,1860.9,-56.1456,-1224.15,1860.9
Drop DX,141.316,298.432,2133.76,152.091,177.585,2102.62,142.398,-187.603,2102.48,139.458,-378.922,2068.33,149.771,90.154,2102.58,325.808,78.3699,2089.19,374.669,-207.696,2098.69,383.401,-436.802,1960.17,385.148,-482.623,1932.46,149.771,90.154,2102.58,-20.9371,90.3871,2154.18,-288.196,18.9757,2242.41,-347.663,111.61,1998.21,-359.556,130.137,1949.36,251.713,-448.125,2074.81,213.029,-851.886,1920.7,213.029,-1260.03,1920.7,24.454,-443.794,2069.38,-42.0848,-826.563,1876.17,-42.0848,-1234.71,1876.17
Drop DX,141.403,297.949,2137.09,152.095,177.585,2102.85,142.396,-187.682,2102.57,139.457,-378.948,2068.68,149.773,90.1667,2102.78,325.998,78.2613,2092.05,374.678,-207.86,2099.23,383.681,-436.593,1961.26,385.481,-482.34,1933.67,149.773,90.1667,2102.78,-21.0503,90.3069,2154.1,-288.096,18.8035,2242.76,-346.567,111.204,1998.88,-358.261,129.684,1950.11,251.403,-448.475,2077.2,209.425,-851.607,1922.48,209.425,-1259.7,1922.48,24.4333,-443.84,2069.7,-6.19932,-844.848,1907,-6.19932,-1252.94,1907
Drop DX,141.487,297.452,2140.75,152.098,177.585,2103.18,142.394,-187.754,2102.66,139.457,-378.978,2069.02,149.777,90.1806,2103.06,326.164,78.1665,2095.42,374.739,-207.977,2100.15,384.077,-436.889,1963.45,385.945,-482.672,1936.11,149.777,90.1806,2103.06,-21.1354,90.2367,2154.21,-288.245,18.712,2242.51,-345.625,111.029,1998.87,-357.101,129.492,1950.15,251.27,-448.798,2077.85,209.813,-852.439,1924.52,209.813,-1260.46,1924.52,24.3983,-443.894,2070.1,23.5288,-846.767,1909.33,23.5288,-1254.79,1909.33
Drop DX,141.521,297.566,2142.31,152.102,177.585,2103.65,142.392,-187.824,2102.76,139.457,-379.016,2069.38,149.78,90.1956,2103.44,326.178,78.1584,2094.94,374.768,-207.881,2102.13,384.51,-437.125,1966.82,386.458,-482.974,1939.75,149.78,90.1956,2103.44,-21.1232,90.2128,2154.86,-289.098,18.8726,2240.49,-345.427,111.483,1997.16,-356.693,130.005,1948.49,250.767,-449.935,2078.71,210.19,-853.568,1925.34,210.19,-1261.52,1925.34,24.5099,-444.41,2070.8,32.1562,-854.08,1928.67,32.1562,-1262.03,1928.67
Drop DX,141.522,298.131,2143.05,152.114,177.583,2105.21,142.391,-187.89,2102.89,139.456,-379.051,2069.73,149.79,90.212,2104.66,326.201,78.1455,2095.15,375.312,-207.589,2107.16,386.022,-436.626,1972.22,388.164,-482.433,1945.23,149.79,90.212,2104.66,-20.1382,90.6739,2160.64,-290.544,18.8432,2237.58,-343.414,111.637,1993.92,-353.988,130.196,1945.18,250.373,-450.936,2079.66,210.19,-854.362,1925.87,210.19,-1262.24,1925.87,24.5412,-444.874,2071.5,33.5534,-866.026,1968.69,33.5534,-1273.91,1968.69
Drop DX,141.619,298.657,2143.53,152.12,177.582,2107.22,142.395,-187.85,2104.33,139.454,-378.937,2070.77,149.795,90.2289,2106.52,326.217,78.0558,2096.75,375.947,-207.019,2117.39,387.845,-435.305,1981.84,390.225,-480.962,1954.73,149.795,90.2289,2106.52,-20.6636,90.5444,2161.03,-292.087,18.7849,2234.15,-338.796,109.421,1988.72,-348.138,127.548,1939.64,250.266,-451.843,2079.97,208.781,-855.136,1926.41,208.781,-1262.93,1926.41,24.2501,-444.943,2072.12,22.3782,-861.01,1950.33,22.3782,-1268.81,1950.33
Drop DX,141.823,299.153,2143.81,152.125,177.581,2109.8,142.415,-187.742,2106.19,139.493,-379.163,2072.31,149.804,90.2472,2108.93,326.273,78.007,2099.17,377.226,-206.449,2124.07,390.746,-429.261,1980.28,393.45,-473.824,1951.52,149.804,90.2472,2108.93,-21.1608,89.8235,2161.04,-294.116,18.7924,2228.73,-335.35,111.828,1983.48,-343.597,130.435,1934.43,249.769,-455.607,2080.13,209.218,-858.478,1925.47,209.218,-1266.19,1925.47,23.3913,-445.777,2073.88,-4.45253,-857.579,1941.54,-4.45253,-1265.29,1941.54
Drop DX,142.145,299.422,2143.98,152.131,177.579,2112.16,142.433,-187.563,2108.01,139.525,-379.599,2073.66,149.812,90.2666,2111.17,326.379,77.9955,2101.99,379.288,-205.991,2127.43,393.863,-431.204,1987.92,396.778,-476.247,1960.02,149.812,90.2666,2111.17,-21.7968,89.5898,2161.04,-296.537,18.3849,2220.56,-330.817,116.305,1976.36,-337.673,135.889,1927.52,250.872,-456.111,2079.3,209.697,-859.186,1925.62,209.697,-1266.81,1925.62,22.7009,-446.446,2074.85,-20.4647,-849.792,1922.43,-20.4647,-1257.41,1922.43
Drop DX,142.46,299.694,2144.11,152.137,177.578,2115.37,142.446,-187.308,2109.99,139.529,-379.876,2074.86,149.818,90.2895,2114.09,326.534,77.9589,2107.59,381.617,-205.511,2133.4,393.707,-430.366,1993.42,396.125,-475.337,1965.42,149.818,90.2895,2114.09,-22.5035,89.3349,2161.34,-297.023,18.2795,2221.72,-329.535,115.63,1977.25,-336.037,135.1,1928.35,251.386,-455.983,2078.43,210.502,-859.458,1926.01,210.502,-1266.99,1926.01,22.4608,-446.481,2076,2.69363,-852.689,1926.66,2.69363,-1260.22,1926.66
Drop DX,143.494,299.608,2144.16,152.143,177.577,2117.34,142.461,-186.975,2111.95,139.536,-379.949,2075.96,149.825,90.3093,2116.05,326.541,78.0244,2108.86,386.233,-203.829,2140.64,394.596,-426.455,1997.17,396.269,-470.98,1968.47,149.825,90.3093,2116.05,-22.8781,89.129,2161.41,-297.728,18.244,2220.12,-327.664,115.803,1975.57,-333.651,135.315,1926.66,251.822,-455.241,2078.51,210.233,-858.454,1925.88,210.233,-1265.88,1925.88,22.4221,-446.404,2076.03,19.8488,-855.755,1934.5,19.8488,-1263.18,1934.5
Drop DX,144.605,299.616,2144.18,152.15,177.575,2120.4,142.477,-186.547,2112.84,139.542,-379.875,2076.38,149.833,90.3391,2118.59,326.541,78.0893,2112.52,389.864,-202.639,2146.47,395.378,-423.281,2000.09,396.481,-467.409,1970.82,149.833,90.3391,2118.59,-23.3814,88.8648,2161.52,-298.997,18.1276,2216.33,-324.425,114.359,1970.9,-329.51,133.606,1921.81,252.263,-454.21,2078.46,209.468,-856.097,1923.01,209.468,-1263.42,1923.01,22.4816,-446.288,2075.84,19.2855,-846.196,1909.79,19.2855,-1253.52,1909.79
Drop DX,145.71,299.275,2144.16,152.157,177.573,2121.87,142.495,-186.098,2113.66,139.553,-379.705,2076.84,149.84,90.3641,2119.9,326.523,78.16,2114.75,389.666,-202.575,2148.33,395.452,-422.57,2001.22,396.609,-466.569,1971.79,149.84,90.3641,2119.9,-23.5471,88.7446,2161.55,-300.428,18.1662,2209.33,-321.832,105.469,1960.35,-326.113,122.929,1910.55,252.3,-453.948,2078.48,209.696,-855.664,1922.86,209.696,-1262.88,1922.86,22.5744,-446.231,2075.9,20.214,-846.856,1911.87,20.214,-1254.07,1911.87
Drop DX,146.989,298.811,2144.14,152.171,177.571,2122.52,142.514,-185.623,2114.08,139.559,-379.343,2077,149.853,90.3877,2120.5,326.458,78.2982,2114.15,389.739,-202.295,2147.96,396.161,-422.871,2001.97,397.445,-466.986,1972.78,149.853,90.3877,2120.5,-23.5578,88.7014,2161.55,-302.381,18.244,2195.81,-323.682,119.055,1952.11,-327.943,139.217,1903.37,253.455,-450.602,2078.52,210.235,-852.612,1924.16,210.235,-1259.72,1924.16,21.8144,-443.271,2075.86,20.064,-846.004,1917.4,20.064,-1253.11,1917.4
Drop DX,148.437,298.284,2144.13,152.203,177.57,2122.83,142.535,-185.12,2114.23,139.567,-378.833,2077.07,149.88,90.4118,2120.76,326.441,78.4039,2114.16,389.72,-202.135,2147.72,396.875,-423.634,2003.38,398.306,-467.933,1974.51,149.88,90.4118,2120.76,-23.5018,88.7,2161.54,-303.663,18.6099,2182.27,-323.011,123.722,1940.35,-326.881,144.745,1891.97,253.043,-450.494,2078.48,210.848,-852.755,1924.84,210.848,-1259.74,1924.84,22.0976,-442.914,2075.78,26.9155,-862.916,1971.98,26.9155,-1269.9,1971.98
Drop DX,150.149,297.711,2144.13,152.456,177.564,2122.98,142.568,-184.596,2114.3,139.58,-378.204,2077.12,150.077,90.4337,2120.9,326.672,78.4673,2114.31,389.743,-201.814,2149.63,398.048,-425.036,2008.23,399.709,-469.68,1979.95,150.077,90.4337,2120.9,-23.256,88.7425,2161.49,-303.339,19.6971,2185.35,-318.827,109.765,1937.28,-321.925,127.778,1887.66,252.731,-450.32,2078.41,211.775,-853.088,1926.12,211.775,-1259.96,1926.12,22.6346,-443.297,2075.67,28.0313,-864.721,1978.4,28.0313,-1271.59,1978.4
Drop DX,152.635,297.157,2144.1,153.769,177.558,2123.06,142.646,-184.111,2114.34,139.6,-377.558,2077.19,151.091,90.4631,2120.96,327.8,78.0157,2114.42,389.855,-202.074,2152.25,399.384,-428.734,2016.72,401.29,-474.066,1989.61,151.091,90.4631,2120.96,-22.3051,89.2045,2161.29,-302.56,20.8788,2184.12,-318.933,115.917,1938.08,-322.207,134.924,1888.87,252.427,-450.344,2078.35,214.259,-847.567,1932.14,214.259,-1254.31,1932.14,23.3083,-444.195,2075.67,24.9293,-854.23,1963.91,24.9293,-1260.97,1963.91
Drop DX,156.746,296.68,2144.05,155.207,177.552,2123.12,142.732,-183.693,2114.37,139.622,-376.912,2077.11,152.201,90.4955,2121.01,328.983,77.5325,2115.52,389.947,-202.691,2153.45,400.668,-426.905,2014.19,402.813,-471.747,1986.33,152.201,90.4955,2121.01,-21.1685,89.7353,2161.06,-301.418,22.1068,2184.87,-318.835,120.328,1940.27,-322.319,139.972,1891.35,252.177,-450.349,2078.16,215.847,-850.016,1934.24,215.847,-1256.63,1934.24,23.6719,-444.453,2075.66,23.7527,-851.625,1949.25,23.7527,-1258.24,1949.25
